student_id,weak_kcs,n_weak,weakest_5,related_kcs
user10442,,0,Strongly Connected Components;Topological Sort;2D DP;graphs;dsu,
user10444,,0,Distance Between Points;geometry;graphs;Dijkstra;Brute Force Enumeration,
user10449,graphs,1,graphs;flows;Topological Sort;shortest paths;geometry,
user10450,,0,Stack;graphs;Monotonic Stack;dp;ternary search,
user10453,,0,geometry;graphs;trees;Bipartite Graph Check;Connected Components,
user10454,,0,geometry;Bipartite Graph Check;graphs;2D DP;trees,
user10455,graphs;trees,2,graphs;trees;Connected Components;graph matchings;flows,data structures
user10456,,0,geometry;flows;graphs;Bipartite Graph Check;DFS,
user10457,geometry,1,geometry;Polygon Area;flows;graphs;Priority Queue,
user10458,,0,graphs;dsu;Hash Map;Simulation;implementation,
user10459,,0,geometry;trees;shortest paths;graphs;Floyd-Warshall,
user10463,Max Flow;flows;graphs,3,graphs;flows;Max Flow;Polygon Area;BFS,Priority Queue;shortest paths
user10464,,0,Orientation Test;geometry;graph matchings;flows;graphs,
user10467,Graph Representation;graphs,2,graphs;Graph Representation;dp;two pointers;Simulation,
user10468,flows;geometry;graph matchings,3,flows;graph matchings;geometry;Orientation Test;shortest paths,graphs;shortest paths
user10469,,0,graphs;Priority Queue;Hash Map;Topological Sort;Connected Components,
user10473,,0,trees;dp;Binary Search on Answer;data structures;strings,
user10474,graphs,1,graphs;flows;Graph Representation;Bipartite Graph Check;Topological Sort,
user10475,,0,graphs;Binary Lifting;shortest paths;trees;geometry,
user10476,2-sat;Strongly Connected Components;divide and conquer;flows;graphs;trees,6,graphs;flows;divide and conquer;Strongly Connected Components;2-sat,BFS;data structures;dp;shortest paths
user10478,,0,flows;graph matchings;trees;Bipartite Graph Check;shortest paths,
user10479,,0,Knapsack;binary search;dp;Divisors;Stack,
user1048,,0,geometry;graphs;trees;Connected Components;divide and conquer,
user10481,geometry,1,geometry;Bipartite Graph Check;graphs;Distance Between Points;Hash Map,
user10482,graphs,1,graphs;trees;Strongly Connected Components;Connected Components;data structures,
user10484,2-sat;graph matchings;graphs,3,2-sat;graph matchings;graphs;Strongly Connected Components;DFS,Strongly Connected Components
user10485,,0,geometry;graphs;divide and conquer;Connected Components;Priority Queue,
user10486,,0,graphs;shortest paths;Tree DFS;trees;BFS,
user10487,geometry,1,geometry;flows;graphs;Connected Components;graph matchings,
user10488,,0,geometry;graphs;trees;Bipartite Graph Check;DFS,
user1049,,0,geometry;dp;constructive algorithms;strings;Simulation,
user10491,,0,graphs;Cycle Detection;Tree DFS;geometry;dp,
user10492,,0,geometry;flows;Polygon Area;graphs;trees,
user10493,Max Flow;flows;geometry;graph matchings,4,geometry;graph matchings;flows;Max Flow;Min Cut,Priority Queue;graphs;shortest paths
user10494,graphs,1,graphs;Tree DFS;shortest paths;trees;Connected Components,
user10496,,0,graphs;trees;dp;data structures;Hash Map,
user10498,geometry,1,geometry;flows;graphs;divide and conquer;DFS,
user10499,graphs;shortest paths;trees,3,graphs;shortest paths;trees;flows;graph matchings,data structures
user105,,0,Line Intersection;geometry;graphs;Connected Components;data structures,
user1050,,0,flows;geometry;graphs;Tree DFS;trees,
user10500,graphs,1,graphs;divide and conquer;Tree DFS;Connected Components;trees,
user10501,,0,graphs;Distance Between Points;geometry;data structures;Hash Map,
user10504,flows;graphs;shortest paths,3,graphs;flows;shortest paths;Max Flow;BFS,
user10505,,0,geometry;Bipartite Graph Check;flows;Distance Between Points;graphs,
user10506,,0,graphs;DFS;Connected Components;data structures;dp,
user10508,,0,graphs;brute force;two pointers;dp;number theory,
user1051,,0,flows;geometry;shortest paths;Max Flow;graphs,
user10510,,0,graphs;trees;geometry;DFS;Connected Components,
user10512,Line Intersection;Max Flow;graphs;shortest paths,4,graphs;Line Intersection;Max Flow;shortest paths;Polygon Area,Distance Between Points;Orientation Test;Priority Queue
user10514,shortest paths,1,shortest paths;graphs;Ordered Set;geometry;dp,graphs
user10515,graphs,1,graphs;shortest paths;trees;BFS;Connected Components,
user10516,,0,graphs;data structures;shortest paths;Connected Components;Bipartite Graph Check,
user10517,,0,graphs;Stack;data structures;dp;Brute Force Enumeration,
user10518,,0,Tree DFS;trees;graphs;DFS;Connected Components,
user10519,,0,graphs;geometry;2D DP;dp;hashing,
user10520,,0,graphs;shortest paths;Knapsack;dp;binary search,
user10523,graphs;shortest paths,2,shortest paths;graphs;trees;Connected Components;divide and conquer,
user10525,geometry;graphs,2,geometry;graphs;Distance Between Points;Bipartite Graph Check;Cycle Detection,
user10526,,0,flows;graph matchings;Distance Between Points;graphs;geometry,
user10527,divide and conquer;graphs;shortest paths,3,shortest paths;graphs;divide and conquer;flows;2-sat,dp
user1053,trees,1,trees;geometry;graphs;Priority Queue;dsu,data structures;graphs
user10534,,0,Polygon Area;shortest paths;divide and conquer;graphs;Interval DP,
user10536,,0,Polygon Area;geometry;graphs;trees;Bipartite Graph Check,
user10538,,0,divide and conquer;graphs;Bipartite Graph Check;trees;data structures,
user10539,Connected Components;DFS;flows;geometry;graphs;trees,6,graphs;flows;DFS;Connected Components;geometry,BFS;Graph Representation;data structures;shortest paths
user1054,,0,dp;1D DP;Simulation;Divisors;State Simulation,
user10540,,0,graphs;trees;Prefix Sum;dp;two pointers,
user10543,,0,shortest paths;graphs;data structures;Fenwick Tree;dp,
user10547,geometry,1,geometry;shortest paths;graphs;DFS;divide and conquer,
user10548,graphs,1,graphs;DFS;shortest paths;Ordered Set;divide and conquer,
user10549,flows;graphs;shortest paths,3,shortest paths;graphs;flows;geometry;trees,
user1055,,0,graphs;geometry;Polygon Area;dp;Simulation,
user10550,,0,Hash Map;Binary Search on Answer;dp;data structures;1D DP,
user10551,graphs,1,graphs;graph matchings;geometry;dp;trees,
user10552,,0,geometry;graphs;Brute Force Enumeration;ternary search;dp,
user10553,,0,geometry;Distance Between Points;graphs;dp;Recursion,
user10554,,0,geometry;graphs;dp;Hash Map;Priority Queue,
user10555,,0,data structures;two pointers;number theory;brute force;binary search,
user10556,,0,Priority Queue;flows;graphs;shortest paths;Dijkstra,
user10557,,0,graphs;geometry;data structures;Line Intersection;dp,
user10558,graphs,1,graphs;dp;brute force;binary search;Simulation,
user10559,,0,geometry;graphs;dp;brute force;hashing,
user1056,,0,graphs;geometry;shortest paths;hashing;dp,
user10560,,0,geometry;Queue;graphs;shortest paths;Hash Map,
user10561,,0,Brute Force Enumeration;implementation;Divisors;strings;number theory,
user10562,,0,Tree DFS;graphs;flows;trees;Tree DP,
user10563,Connected Components;Orientation Test;flows;geometry;graphs;trees,6,graphs;Orientation Test;flows;geometry;trees,BFS;DFS;Distance Between Points;data structures;shortest paths
user10564,geometry,1,geometry;flows;Distance Between Points;graphs;Connected Components,
user10565,,0,geometry;2-sat;Priority Queue;Strongly Connected Components;shortest paths,
user10567,,0,graphs;shortest paths;data structures;dp;Binary Search on Answer,
user10568,geometry,1,geometry;Polygon Area;Distance Between Points;flows;graph matchings,
user10569,graphs,1,graphs;Polygon Area;Orientation Test;flows;shortest paths,
user1057,,0,graphs;Interval DP;data structures;2D DP;dp,
user10571,geometry,1,geometry;Polygon Area;Distance Between Points;graphs;Tree DFS,
user10572,graphs,1,graphs;flows;geometry;2-sat;Bipartite Graph Check,
user10573,,0,dp;Simulation;Digit DP;implementation;constructive algorithms,
user10574,,0,Tree DFS;trees;hashing;Binary Search on Answer;dp,
user10575,,0,graphs;geometry;Tree DFS;trees;Connected Components,
user10576,graphs,1,graphs;trees;Tree DFS;Connected Components;dp,
user10577,,0,geometry;data structures;Monotonic Stack;dp;Bitmask Enumeration,
user10578,Graph Representation;graphs,2,graphs;Graph Representation;DFS;Bipartite Graph Check;trees,
user10580,graphs,1,graphs;geometry;Strongly Connected Components;Connected Components;DFS,
user10582,geometry,1,geometry;graphs;DFS;trees;Tree DFS,
user10583,,0,geometry;data structures;graphs;dp;Hash Map,
user10585,,0,graphs;trees;Tree DFS;Connected Components;shortest paths,
user10587,geometry;graphs,2,geometry;graphs;Distance Between Points;Hash Map;data structures,
user10589,,0,geometry;graphs;shortest paths;Distance Between Points;graph matchings,
user1059,,0,graphs;dp;two pointers;binary search;1D DP,
user10590,,0,Line Intersection;graphs;Bipartite Graph Check;data structures;shortest paths,
user10593,geometry,1,geometry;Polygon Area;Bipartite Graph Check;Distance Between Points;Priority Queue,
user10594,,0,geometry;shortest paths;Bipartite Graph Check;graphs;Topological Sort,
user10595,graphs,1,graphs;flows;Queue;Distance Between Points;Graph Representation,
user10596,,0,graphs;trees;Binary Lifting;data structures;dsu,
user10598,,0,geometry;dp;Binary Search on Answer;Simulation;Brute Force Enumeration,
user10599,,0,geometry;graphs;DFS;Connected Components;Hash Map,
user106,,0,Polygon Area;flows;trees;graphs;shortest paths,
user1060,geometry;shortest paths;trees,3,shortest paths;trees;geometry;graphs;BFS,data structures;graphs
user10600,,0,Bipartite Graph Check;graphs;DFS;trees;dp,
user10601,,0,BFS;Binary Search on Answer;binary search;Stack;graphs,
user10602,geometry,1,geometry;Distance Between Points;flows;Bipartite Graph Check;2D DP,
user10604,geometry;graphs,2,graphs;geometry;2-sat;Ordered Set;shortest paths,
user10605,,0,graphs;shortest paths;Priority Queue;divide and conquer;data structures,
user10607,flows,1,flows;shortest paths;geometry;graphs;data structures,graphs;shortest paths
user10608,graphs;shortest paths,2,shortest paths;graphs;flows;Polygon Area;Dijkstra,
user10609,,0,Distance Between Points;graphs;flows;Max Flow;graph matchings,
user1061,divide and conquer;graphs;trees,3,graphs;trees;divide and conquer;Distance Between Points;geometry,data structures;dp
user10610,geometry,1,geometry;Distance Between Points;Polygon Area;flows;graphs,
user10611,flows;graphs,2,graphs;flows;Graph Representation;trees;Tree DFS,shortest paths
user10612,,0,Polygon Area;shortest paths;Connected Components;graphs;BFS,
user10613,,0,trees;graphs;dsu;State Simulation;constructive algorithms,
user10614,,0,flows;graphs;trees;Shortest Path in DAG;geometry,
user10616,,0,graphs;dp;ternary search;data structures;Prime Factorization,
user10619,DFS;flows;geometry;graphs,4,flows;geometry;graphs;DFS;Bipartite Graph Check,Graph Representation;shortest paths
user1062,,0,graphs;shortest paths;data structures;bitmasks;Bitmask Enumeration,
user10620,,0,shortest paths;graphs;Dijkstra;trees;data structures,
user10622,,0,geometry;flows;Bipartite Graph Check;graphs;DFS,
user10623,,0,graphs;data structures;trees;dp;Stack,
user10624,flows;graphs,2,graphs;flows;shortest paths;Max Flow;DFS,shortest paths
user10625,,0,graphs;Stack;Connected Components;shortest paths;Cycle Detection,
user10626,,0,geometry;shortest paths;graphs;Floyd-Warshall;Hash Map,
user10628,graphs,1,graphs;Connected Components;Bipartite Graph Check;Graph Representation;Hash Map,
user1063,Max Flow;flows;graphs;shortest paths,4,shortest paths;graphs;flows;Max Flow;divide and conquer,Priority Queue
user10630,shortest paths,1,shortest paths;flows;graphs;2-sat;geometry,graphs
user10631,BFS;Max Flow;flows;geometry;graphs;shortest paths,6,graphs;BFS;geometry;shortest paths;flows,Graph Representation;Priority Queue
user10632,,0,geometry;flows;trees;graphs;dp,
user10633,,0,divide and conquer;dp;geometry;Brute Force Enumeration;Simulation,
user10634,,0,two pointers;2D DP;dp;number theory;sortings,
user10635,graphs;trees,2,graphs;trees;dp;dsu;Hash Map,data structures
user10636,flows,1,flows;graphs;shortest paths;geometry;2-sat,graphs;shortest paths
user10637,flows;geometry;graphs,3,graphs;geometry;flows;DFS;Polygon Area,shortest paths
user10639,Cycle Detection,1,Cycle Detection;flows;Max Flow;graphs;Tree DFS,BFS;DFS
user1064,,0,Tree DFS;trees;graphs;flows;geometry,
user10640,,0,graphs;trees;Priority Queue;dsu;data structures,
user10641,Max Flow;Strongly Connected Components;flows;graph matchings;graphs,5,flows;graph matchings;Max Flow;Strongly Connected Components;graphs,BFS;Priority Queue;shortest paths
user10643,,0,data structures;Brute Force Enumeration;brute force;constructive algorithms;strings,
user10645,,0,graphs;data structures;dp;Brute Force Enumeration;ternary search,
user10647,Connected Components;graphs,2,Connected Components;graphs;geometry;Distance Between Points;BFS,BFS;DFS
user10648,,0,flows;graphs;Priority Queue;data structures;Hash Map,
user10649,,0,geometry;flows;divide and conquer;graphs;Tree DFS,
user1065,graphs,1,graphs;geometry;trees;Tree DFS;shortest paths,
user10650,graphs;trees,2,trees;graphs;geometry;Tree DFS;Tree DP,data structures
user10653,DFS;graphs,2,DFS;graphs;geometry;trees;Distance Between Points,Graph Representation
user10655,,0,Polygon Area;flows;geometry;graphs;Hash Map,
user10659,,0,dp;State Simulation;data structures;trees;1D DP,
user1066,,0,geometry;shortest paths;graphs;Binary Lifting;Distance Between Points,
user10660,BFS;geometry;graphs;shortest paths,4,shortest paths;graphs;geometry;BFS;flows,Graph Representation
user10661,graphs,1,graphs;trees;Topological Sort;divide and conquer;dsu,
user10662,,0,Binary Search on Answer;dp;1D DP;binary search;sortings,
user10663,graphs;shortest paths;trees,3,trees;shortest paths;graphs;Tree DFS;Bipartite Graph Check,data structures
user10664,,0,brute force;2D DP;dp;Knapsack;Simulation,
user10665,graphs;shortest paths,2,shortest paths;graphs;Graph Representation;BFS;trees,
user10667,Cycle Detection;Dijkstra;flows;graph matchings;graphs;shortest paths,6,shortest paths;graphs;flows;Cycle Detection;graph matchings,BFS;DFS;Graph Representation;Priority Queue
user10668,graphs,1,graphs;dsu;data structures;Stack;dp,
user10669,graphs,1,graphs;flows;Bipartite Graph Check;DFS;Tree DFS,
user1067,divide and conquer;graph matchings;graphs;shortest paths,4,graphs;shortest paths;divide and conquer;graph matchings;flows,dp
user10670,flows;graphs,2,flows;graphs;DFS;Connected Components;graph matchings,shortest paths
user10672,,0,geometry;Distance Between Points;2D DP;number theory;hashing,
user10676,Binary Lifting;graphs,2,graphs;Binary Lifting;geometry;trees;data structures,Sparse Table;Tree DFS
user10677,,0,graphs;Lowest Common Ancestor;Tree DFS;trees;shortest paths,
user10678,,0,geometry;shortest paths;graphs;Priority Queue;DP on DAG,
user10679,,0,trees;Distance Between Points;geometry;Tree DFS;Stack,
user10681,divide and conquer;graphs,2,graphs;divide and conquer;flows;Connected Components;Priority Queue,dp
user10682,graphs,1,graphs;divide and conquer;trees;shortest paths;Tree DFS,
user10684,divide and conquer;graph matchings;graphs,3,graphs;graph matchings;divide and conquer;flows;shortest paths,dp
user10685,,0,dp;Simulation;ternary search;Binary Search on Array;1D DP,
user10686,,0,graphs;Tree DFS;trees;Tree DP;ternary search,
user10687,Graph Representation;graphs;shortest paths,3,graphs;shortest paths;Graph Representation;geometry;DFS,
user10688,divide and conquer;flows,2,divide and conquer;flows;geometry;graphs;Max Flow,dp;graphs;shortest paths
user10689,,0,geometry;data structures;dp;two pointers;brute force,
user10690,graphs,1,graphs;geometry;data structures;dp;Brute Force Enumeration,
user10691,,0,flows;graphs;trees;Cycle Detection;DFS,
user10692,flows;graphs;shortest paths,3,graphs;flows;shortest paths;graph matchings;trees,
user10693,Connected Components;DFS;Strongly Connected Components;geometry;graphs;shortest paths;trees,7,graphs;DFS;shortest paths;Strongly Connected Components;geometry,BFS;Graph Representation;data structures
