id,concepts,rating,tags,,,,,,,,,
12-A,,800,"[""implementation""]",,,,,,,,,
12-B,,1100,"[""implementation"",""sortings""]",,,,,,,,,
12-C,"[""Custom Comparator Sorting""]",1100,"[""greedy"",""implementation"",""sortings""]",,,,,,,,,
12-D,,2400,"[""data structures"",""sortings""]",,,,,,,,,
120-A,"[""Brute Force Enumeration""]",1000,"[""brute force"",""implementation"",""math""]",,,,,,,,,
120-B,,1100,"[""implementation""]",,,,,,,,,
120-C,,1100,"[""implementation"",""math""]",,,,,,,,,
120-D,"[""Brute Force Enumeration""]",1400,"[""brute force""]",,,,,,,,,
120-E,,1400,"[""games"",""math""]",,,,,,,,,
120-F,"[""Tree DP""]",1400,"[""dp"",""greedy"",""trees""]",,,,,,,,,
120-G,,1800,"[""implementation""]",,,,,,,,,
120-H,,1800,"[""graph matchings""]",,,,,,,,,
120-I,,2200,"[""greedy""]",,,,,,,,,
120-J,,1900,"[""divide and conquer"",""geometry"",""sortings""]",,,,,,,,,
1203-A,"[""Simulation""]",1000,"[""implementation""]",,,,,,,,,
1203-B,,1200,"[""greedy"",""math""]",,,,,,,,,
1203-C,"[""GCD""]",1300,"[""implementation"",""math""]",,,,,,,,,
1203-D1,,1600,"[""greedy"",""implementation""]",,,,,,,,,
1203-D2,"[""Two Pointers on Sorted Array""]",1700,"[""binary search"",""greedy"",""implementation"",""two pointers""]",,,,,,,,,
1203-E,"[""Custom Comparator Sorting""]",1500,"[""greedy"",""sortings""]",,,,,,,,,
1203-F1,,2100,"[""greedy""]",,,,,,,,,
1203-F2,"[""Knapsack""]",2300,"[""dp"",""greedy""]",,,,,,,,,
1206-A,,800,"[""math"",""sortings""]",,,,,,,,,
1206-B,"[""1D DP""]",900,"[""dp"",""implementation""]",,,,,,,,,
1207-A,"[""Brute Force Enumeration""]",800,"[""brute force"",""greedy"",""implementation"",""math""]",,,,,,,,,
1207-B,,1200,"[""constructive algorithms"",""greedy"",""implementation""]",,,,,,,,,
1207-C,"[""1D DP""]",1500,"[""dp"",""greedy""]",,,,,,,,,
1207-D,,1800,"[""combinatorics""]",,,,,,,,,
1207-E,"[""Bitmask Enumeration""]",1900,"[""bitmasks"",""interactive"",""math""]",,,,,,,,,
1207-F,,2100,"[""brute force"",""data structures"",""implementation""]",,,,,,,,,
1207-G,"[""Suffix Automaton""]",2700,"[""data structures"",""graphs"",""hashing"",""string suffix structures"",""strings"",""trees""]",,,,,,,,,
121-A,,1100,"[""implementation""]",,,,,,,,,
121-B,,1500,"[""strings""]",,,,,,,,,
121-C,,1900,"[""brute force"",""combinatorics"",""number theory""]",,,,,,,,,
121-D,"[""Two Pointers on Sorted Array""]",2500,"[""binary search"",""implementation"",""two pointers""]",,,,,,,,,
121-E,,2400,"[""data structures""]",,,,,,,,,
1213-A,,900,"[""math""]",,,,,,,,,
1213-C,,1200,"[""math""]",,,,,,,,,
1213-D1,"[""Brute Force Enumeration""]",1500,"[""brute force"",""implementation""]",,,,,,,,,
1213-D2,"[""Custom Comparator Sorting""]",1600,"[""brute force"",""math"",""sortings""]",,,,,,,,,
1213-F,,2100,"[""data structures"",""dsu"",""graphs"",""greedy"",""implementation"",""strings""]",,,,,,,,,
1213-G,,1800,"[""divide and conquer"",""dsu"",""graphs"",""sortings"",""trees""]",,,,,,,,,
1216-A,,800,"[""strings""]",,,,,,,,,
1216-B,"[""Custom Comparator Sorting""]",900,"[""greedy"",""implementation"",""sortings""]",,,,,,,,,
1216-C,,1700,"[""geometry"",""math""]",,,,,,,,,
1216-D,,1300,"[""math""]",,,,,,,,,
1216-E1,"[""Binary Search on Answer""]",1900,"[""binary search"",""brute force"",""math""]",,,,,,,,,
1216-E2,"[""Binary Search on Answer""]",2200,"[""binary search"",""math""]",,,,,,,,,
1216-F,"[""Segment Tree""]",2100,"[""data structures"",""dp"",""greedy""]",,,,,,,,,
1217-A,"[""Binary Search on Answer""]",1300,"[""binary search"",""math""]",,,,,,,,,
1217-B,,1600,"[""greedy"",""math""]",,,,,,,,,
1217-C,"[""Binary Search on Array""]",1700,"[""binary search"",""bitmasks"",""brute force""]",,,,,,,,,
1217-D,"[""DFS""]",2100,"[""constructive algorithms"",""graphs""]",,,,,,,,,
1217-E,"[""Segment Tree""]",2300,"[""data structures"",""greedy"",""implementation"",""math""]",,,,,,,,,
1217-F,,2600,"[""data structures"",""divide and conquer"",""dsu"",""graphs"",""trees""]",,,,,,,,,
1223-A,,800,"[""math""]",,,,,,,,,
1223-B,,1000,"[""strings""]",,,,,,,,,
1223-C,"[""Binary Search on Answer""]",1600,"[""binary search"",""greedy""]",,,,,,,,,
1223-D,"[""Two Pointers on Sorted Array""]",2000,"[""dp"",""greedy"",""two pointers""]",,,,,,,,,
1223-E,"[""Tree DP""]",2100,"[""dp"",""sortings"",""trees""]",,,,,,,,,
1223-F,,2600,"[""data structures"",""divide and conquer"",""dp"",""hashing""]",,,,,,,,,
1223-G,"[""Binary Search on Answer""]",3200,"[""binary search"",""math"",""number theory""]",,,,,,,,,
1227-A,,1100,"[""math""]",,,,,,,,,
1227-B,,1200,"[""constructive algorithms""]",,,,,,,,,
1227-C,,1700,"[""constructive algorithms""]",,,,,,,,,
1227-D1,"[""Priority Queue""]",1600,"[""data structures"",""greedy""]",,,,,,,,,
1227-D2,"[""Priority Queue""]",1800,"[""data structures"",""greedy""]",,,,,,,,,
1227-E,"[""BFS""]",2200,"[""binary search"",""graphs"",""shortest paths""]",,,,,,,,,
1227-F1,"[""1D DP""]",2200,"[""dp""]",,,,,,,,,
1227-F2,,2400,"[""combinatorics"",""math""]",,,,,,,,,
1227-G,,2600,"[""constructive algorithms""]",,,,,,,,,
1236-A,"[""Brute Force Enumeration""]",800,"[""brute force"",""greedy"",""math""]",,,,,,,,,
1236-B,"[""Modular Combinations""]",1500,"[""combinatorics"",""math""]",,,,,,,,,
1236-D,,2300,"[""brute force"",""data structures"",""greedy"",""implementation""]",,,,,,,,,
1236-E,"[""Binary Search on Answer""]",2500,"[""binary search"",""data structures"",""dp"",""dsu""]",,,,,,,,,
1236-F,"[""Expected Value""]",3000,"[""graphs"",""math"",""probabilities""]",,,,,,,,,
1237-A,"[""Simulation""]",1000,"[""implementation"",""math""]",,,,,,,,,
1237-B,"[""Monotonic Stack"",""Two Pointers on Sorted Array""]",1300,"[""data structures"",""sortings"",""two pointers""]",,,,,,,,,
1237-C1,"[""Brute Force Enumeration""]",1700,"[""constructive algorithms"",""geometry"",""greedy""]",,,,,,,,,
1237-C2,"[""Coordinate Compression""]",1900,"[""binary search"",""constructive algorithms"",""divide and conquer"",""greedy"",""implementation"",""sortings""]",,,,,,,,,
1237-D,"[""Binary Search on Answer""]",2000,"[""binary search"",""data structures"",""implementation""]",,,,,,,,,
1237-E,"[""1D DP""]",2400,"[""dp"",""math""]",,,,,,,,,
1237-F,"[""2D DP""]",2600,"[""combinatorics"",""dp""]",,,,,,,,,
1237-G,"[""Segment Tree""]",3500,"[""data structures"",""dp"",""greedy""]",,,,,,,,,
1237-H,"[""Simulation""]",3300,"[""constructive algorithms""]",,,,,,,,,
1240-F,"[""DFS""]",3100,"[""graphs""]",,,,,,,,,
1248-A,"[""Distance Between Points""]",1000,"[""geometry"",""math""]",,,,,,,,,
1248-B,"[""Greedy Sorting""]",900,"[""greedy"",""math"",""sortings""]",,,,,,,,,
1248-D1,"[""1D DP""]",2000,"[""brute force"",""dp"",""greedy"",""implementation""]",,,,,,,,,
1251-A,"[""Two Pointers on Sorted Array""]",1000,"[""brute force"",""strings"",""two pointers""]",,,,,,,,,
1251-B,"[""Simulation""]",1400,"[""greedy"",""strings""]",,,,,,,,,
1251-C,"[""Two Pointers on Sorted Array""]",1600,"[""greedy"",""two pointers""]",,,,,,,,,
1251-D,"[""Binary Search on Answer""]",1900,"[""binary search"",""greedy"",""sortings""]",,,,,,,,,
1251-E1,"[""Segment Tree""]",2300,"[""data structures"",""dp"",""greedy""]",,,,,,,,,
1251-E2,"[""Binary Search on Answer""]",2400,"[""binary search"",""data structures"",""greedy""]",,,,,,,,,
1251-F,"[""Modular Combinations""]",2500,"[""combinatorics"",""fft""]",,,,,,,,,
1254-A,"[""Simulation""]",1700,"[""constructive algorithms"",""greedy"",""implementation""]",,,,,,,,,
1254-B1,"[""Prefix Sum""]",1800,"[""constructive algorithms"",""greedy"",""math"",""number theory"",""ternary search"",""two pointers""]",,,,,,,,,
1254-B2,"[""Prefix Sum""]",2100,"[""constructive algorithms"",""greedy"",""math"",""number theory"",""ternary search"",""two pointers""]",,,,,,,,,
1254-C,"[""Orientation Test""]",2300,"[""constructive algorithms"",""geometry"",""interactive"",""math""]",,,,,,,,,
1254-D,"[""Expected Value""]",2700,"[""data structures"",""probabilities"",""trees""]",,,,,,,,,
1254-E,,3300,"[""combinatorics"",""dsu"",""graphs"",""trees""]",,,,,,,,,
1255-A,"[""Simulation""]",800,"[""math""]",,,,,,,,,
1255-B,"[""Connected Components""]",1100,"[""graphs"",""implementation""]",,,,,,,,,
1255-C,"[""Simulation""]",1600,"[""constructive algorithms"",""implementation""]",,,,,,,,,
1259-A,"[""Brute Force Enumeration""]",1000,"[""implementation""]",,,,,,,,,
1259-B,"[""Greedy Sorting""]",1200,"[""greedy"",""number theory""]",,,,,,,,,
1259-C,"[""1D DP""]",1400,"[""dp"",""greedy""]",,,,,,,,,
1259-D,"[""Hash Map""]",1900,"[""data structures"",""hashing"",""implementation"",""math""]",,,,,,,,,
1259-E,"[""DFS""]",1900,"[""combinatorics"",""dsu"",""graphs""]",,,,,,,,,
1259-F,"[""Modular Combinations""]",2300,"[""brute force"",""combinatorics"",""constructive algorithms"",""data structures"",""greedy"",""math""]",,,,,,,,,
1259-G,"[""Tree DP""]",2900,"[""dp"",""trees""]",,,,,,,,,
1261-F,"[""Bitmask Enumeration""]",3100,"[""bitmasks"",""divide and conquer"",""math""]",,,,,,,,,
1264-A,"[""Greedy Sorting""]",1500,"[""greedy"",""implementation""]",,,,,,,,,
1264-C,"[""Expected Value""]",2400,"[""data structures"",""probabilities""]",,,,,,,,,
1264-D1,"[""1D DP""]",2600,"[""combinatorics"",""dp"",""probabilities""]",,,,,,,,,
1264-D2,"[""Modular Combinations""]",2900,"[""combinatorics"",""probabilities""]",,,,,,,,,
1264-F,"[""Fast Exponentiation""]",3500,"[""constructive algorithms"",""number theory""]",,,,,,,,,
1265-A,"[""Simulation""]",1000,"[""constructive algorithms"",""greedy""]",,,,,,,,,
1265-B,"[""Sliding Window""]",1300,"[""data structures"",""implementation"",""math"",""two pointers""]",,,,,,,,,
1265-E,"[""Expected Value""]",2100,"[""data structures"",""dp"",""math"",""probabilities""]",,,,,,,,,
1268-A,"[""Simulation""]",1700,"[""constructive algorithms"",""greedy"",""implementation"",""strings""]",,,,,,,,,
1268-B,"[""1D DP""]",2000,"[""dp"",""greedy"",""math""]",,,,,,,,,
1268-C,"[""Segment Tree""]",2300,"[""binary search"",""data structures""]",,,,,,,,,
1268-D,,3200,"[""brute force"",""divide and conquer"",""graphs"",""math""]",,,,,,,,,
1268-E,"[""Tree DP""]",3400,"[""dp""]",,,,,,,,,
1269-A,"[""Simulation""]",800,"[""brute force"",""math""]",,,,,,,,,
1269-B,"[""Custom Comparator Sorting""]",1500,"[""brute force"",""sortings""]",,,,,,,,,
1270-A,"[""Simulation""]",800,"[""games"",""greedy"",""math""]",,,,,,,,,
1270-B,"[""Simulation""]",1200,"[""constructive algorithms"",""greedy"",""math""]",,,,,,,,,
1270-C,"[""Bitmask Enumeration""]",1400,"[""bitmasks"",""constructive algorithms"",""math""]",,,,,,,,,
1270-D,"[""Greedy Sorting""]",1900,"[""constructive algorithms"",""interactive"",""math"",""sortings""]",,,,,,,,,
1270-E,"[""Orientation Test""]",2300,"[""constructive algorithms"",""geometry"",""math""]",,,,,,,,,
1270-F,"[""Prefix Sum""]",2600,"[""math"",""strings""]",,,,,,,,,
1270-G,,2700,"[""constructive algorithms"",""graphs"",""math""]",,,,,,,,,
1270-H,"[""Segment Tree""]",3300,"[""data structures""]",,,,,,,,,
1270-I,"[""Simulation""]",3500,"[""constructive algorithms"",""fft"",""math""]",,,,,,,,,
1271-A,"[""Brute Force Enumeration""]",800,"[""brute force"",""greedy"",""math""]",,,,,,,,,
1271-B,"[""Simulation""]",1300,"[""greedy"",""math""]",,,,,,,,,
1271-C,"[""Distance Between Points""]",1300,"[""brute force"",""geometry"",""greedy"",""implementation""]",,,,,,,,,
1271-D,"[""Greedy Sorting""]",2100,"[""data structures"",""dp"",""greedy"",""implementation"",""sortings""]",,,,,,,,,
1271-E,"[""Binary Search on Answer""]",2100,"[""binary search"",""combinatorics"",""dp"",""math""]",,,,,,,,,
1271-F,"[""Brute Force Enumeration""]",2700,"[""brute force""]",,,,,,,,,
1279-A,"[""Simulation""]",900,"[""math""]",,,,,,,,,
1279-B,"[""Binary Search on Answer""]",1300,"[""binary search"",""brute force"",""implementation""]",,,,,,,,,
1279-C,"[""Hash Map""]",1400,"[""data structures"",""implementation""]",,,,,,,,,
1279-D,"[""Modular Arithmetic""]",1700,"[""combinatorics"",""math"",""probabilities""]",,,,,,,,,
1279-E,"[""1D DP""]",2700,"[""combinatorics"",""dp""]",,,,,,,,,
1279-F,"[""Binary Search on Answer""]",2800,"[""binary search"",""dp""]",,,,,,,,,
128-A,,1500,"[""graphs""]",,,,,,,,,
128-B,"[""Suffix Array""]",2100,"[""brute force"",""constructive algorithms"",""hashing"",""implementation"",""string suffix structures"",""strings""]",,,,,,,,,
128-C,"[""1D DP""]",2000,"[""combinatorics"",""dp""]",,,,,,,,,
128-D,"[""Simulation""]",2000,"[""constructive algorithms"",""implementation""]",,,,,,,,,
128-E,"[""Polygon Area""]",2900,"[""geometry"",""math""]",,,,,,,,,
1280-A,"[""Simulation""]",1700,"[""implementation"",""math""]",,,,,,,,,
1280-B,"[""Brute Force Enumeration""]",1800,"[""implementation"",""math""]",,,,,,,,,
1280-C,"[""Tree DFS""]",2000,"[""graphs"",""greedy"",""trees""]",,,,,,,,,
1280-D,"[""Tree DP""]",2500,"[""dp"",""greedy"",""trees""]",,,,,,,,,
1280-E,"[""Modular Arithmetic""]",2900,"[""math""]",,,,,,,,,
1281-A,"[""Simulation""]",800,"[""implementation""]",,,,,,,,,
1281-B,"[""Greedy Sorting""]",1600,"[""greedy""]",,,,,,,,,
1285-A,"[""Simulation""]",800,"[""math""]",,,,,,,,,
1285-B,"[""1D DP""]",1300,"[""dp"",""greedy"",""implementation""]",,,,,,,,,
1285-C,"[""GCD""]",1400,"[""brute force"",""math"",""number theory""]",,,,,,,,,
1285-D,"[""Bitmask DP""]",1900,"[""bitmasks"",""brute force"",""divide and conquer"",""dp"",""graphs"",""greedy"",""strings"",""trees""]",,,,,,,,,
1285-E,"[""Segment Tree""]",2300,"[""brute force"",""constructive algorithms"",""data structures"",""dp"",""graphs"",""sortings"",""trees"",""two pointers""]",,,,,,,,,
1285-F,"[""Binary Search on Answer""]",2900,"[""binary search"",""combinatorics"",""number theory""]",,,,,,,,,
1288-A,"[""Binary Search on Answer""]",1100,"[""binary search"",""brute force"",""math"",""ternary search""]",,,,,,,,,
1288-B,"[""Simulation""]",1100,"[""math""]",,,,,,,,,
1288-C,"[""Modular Combinations""]",1600,"[""combinatorics"",""dp""]",,,,,,,,,
1288-D,"[""Bitmask DP""]",2000,"[""binary search"",""bitmasks"",""dp""]",,,,,,,,,
1288-E,"[""Segment Tree""]",2000,"[""data structures""]",,,,,,,,,
1288-F,"[""Max Flow""]",2900,"[""constructive algorithms"",""flows""]",,,,,,,,,
1290-A,"[""Brute Force Enumeration""]",1600,"[""brute force"",""data structures"",""implementation""]",,,,,,,,,
1290-B,"[""Two Pointers on Sorted Array""]",1800,"[""binary search"",""constructive algorithms"",""data structures"",""strings"",""two pointers""]",,,,,,,,,
1290-C,,2400,"[""dsu"",""graphs""]",,,,,,,,,
1290-D,"[""Binary Search on Answer""]",3000,"[""constructive algorithms"",""graphs"",""interactive""]",,,,,,,,,
1290-E,"[""Segment Tree""]",3300,"[""data structures""]",,,,,,,,,
1290-F,"[""1D DP""]",3500,"[""dp""]",,,,,,,,,
1294-A,"[""Modular Arithmetic""]",800,"[""math""]",,,,,,,,,
1294-B,"[""Custom Comparator Sorting""]",1200,"[""implementation"",""sortings""]",,,,,,,,,
1294-C,"[""Prime Factorization""]",1300,"[""greedy"",""math"",""number theory""]",,,,,,,,,
1294-D,"[""Hash Map""]",1600,"[""data structures"",""greedy"",""implementation"",""math""]",,,,,,,,,
1294-E,"[""Modular Arithmetic""]",1900,"[""greedy"",""implementation"",""math""]",,,,,,,,,
1294-F,"[""Tree DP""]",2000,"[""dp"",""graphs"",""greedy"",""trees""]",,,,,,,,,
1295-B,"[""Prefix Sum""]",1700,"[""math"",""strings""]",,,,,,,,,
1295-C,"[""1D DP""]",1600,"[""dp"",""greedy"",""strings""]",,,,,,,,,
1295-D,"[""GCD""]",1800,"[""math"",""number theory""]",,,,,,,,,
1295-E,"[""Segment Tree""]",2200,"[""data structures"",""divide and conquer""]",,,,,,,,,
1295-F,"[""1D DP""]",2700,"[""combinatorics"",""dp"",""probabilities""]",,,,,,,,,
1299-A,"[""Brute Force Enumeration""]",1500,"[""brute force"",""greedy"",""math""]",,,,,,,,,
1299-B,"[""Orientation Test""]",1800,"[""geometry""]",,,,,,,,,
1299-C,"[""Monotonic Stack""]",2100,"[""data structures"",""geometry"",""greedy""]",,,,,,,,,
1299-D,"[""Bitmask DP""]",3000,"[""bitmasks"",""combinatorics"",""dp"",""graphs"",""math"",""trees""]",,,,,,,,,
13-A,"[""Simulation""]",1000,"[""implementation"",""math""]",,,,,,,,,
13-B,"[""Orientation Test""]",2000,"[""geometry"",""implementation""]",,,,,,,,,
13-C,"[""Longest Increasing Subsequence""]",2200,"[""dp"",""sortings""]",,,,,,,,,
13-D,"[""Polygon Area""]",2600,"[""dp"",""geometry""]",,,,,,,,,
13-E,,2700,"[""data structures"",""dsu""]",,,,,,,,,
1300-A,"[""Simulation""]",800,"[""implementation"",""math""]",,,,,,,,,
1300-B,"[""Greedy Sorting""]",1000,"[""greedy"",""implementation"",""sortings""]",,,,,,,,,
1301-A,"[""Simulation""]",800,"[""implementation"",""strings""]",,,,,,,,,
1301-B,"[""Binary Search on Answer""]",1500,"[""binary search"",""greedy"",""ternary search""]",,,,,,,,,
1301-C,"[""Greedy Sorting""]",1700,"[""binary search"",""combinatorics"",""greedy"",""math"",""strings""]",,,,,,,,,
1301-E,"[""2D DP""]",2500,"[""binary search"",""data structures"",""dp"",""implementation""]",,,,,,,,,
1301-F,"[""Dijkstra""]",2600,"[""graphs"",""implementation"",""shortest paths""]",,,,,,,,,
1305-A,"[""Greedy Sorting""]",800,"[""brute force"",""constructive algorithms"",""greedy"",""sortings""]",,,,,,,,,
1305-B,"[""Two Pointers on Sorted Array""]",1200,"[""constructive algorithms"",""greedy"",""strings"",""two pointers""]",,,,,,,,,
1305-C,"[""Modular Arithmetic""]",1600,"[""brute force"",""combinatorics"",""math"",""number theory""]",,,,,,,,,
1305-D,"[""Tree DFS""]",1900,"[""constructive algorithms"",""graphs"",""interactive"",""trees""]",,,,,,,,,
1305-F,"[""Expected Value""]",2500,"[""math"",""number theory"",""probabilities""]",,,,,,,,,
1305-G,"[""Bitmask DP""]",3500,"[""bitmasks"",""brute force"",""dp"",""dsu"",""graphs""]",,,,,,,,,
1305-H,"[""Binary Search on Answer""]",3500,"[""binary search"",""greedy""]",,,,,,,,,
1315-A,"[""Simulation""]",800,"[""implementation""]",,,,,,,,,
1315-B,"[""Binary Search on Answer""]",1300,"[""binary search"",""dp"",""greedy"",""strings""]",,,,,,,,,
1319-B,"[""Hash Map""]",1400,"[""data structures"",""dp"",""greedy"",""math"",""sortings""]",,,,,,,,,
1319-D,"[""Dijkstra""]",1700,"[""graphs"",""shortest paths""]",,,,,,,,,
1319-E,"[""Greedy Sorting""]",2000,"[""brute force"",""data structures"",""sortings""]",,,,,,,,,
1319-G,"[""Hash Map""]",2500,"[""data structures"",""hashing"",""strings""]",,,,,,,,,
1324-A,"[""Simulation""]",900,"[""implementation"",""number theory""]",,,,,,,,,
1324-B,"[""Brute Force Enumeration""]",1100,"[""brute force"",""strings""]",,,,,,,,,
1324-C,"[""Binary Search on Answer""]",1100,"[""binary search"",""data structures"",""graphs"",""greedy"",""implementation""]",,,,,,,,,
1324-D,"[""Two Pointers on Sorted Array""]",1400,"[""binary search"",""data structures"",""sortings"",""two pointers""]",,,,,,,,,
1324-E,"[""2D DP""]",1700,"[""dp"",""implementation""]",,,,,,,,,
1324-F,"[""Tree DP""]",1800,"[""dp"",""graphs"",""trees""]",,,,,,,,,
1325-A,"[""GCD""]",800,"[""constructive algorithms"",""greedy"",""number theory""]",,,,,,,,,
1325-B,"[""Simulation""]",800,"[""greedy"",""implementation""]",,,,,,,,,
1325-C,"[""Tree DFS""]",1500,"[""constructive algorithms"",""graphs"",""greedy"",""trees""]",,,,,,,,,
1325-D,"[""Bitmask Enumeration""]",1700,"[""bitmasks"",""constructive algorithms"",""greedy"",""number theory""]",,,,,,,,,
1325-E,"[""BFS""]",2600,"[""brute force"",""graphs"",""number theory"",""shortest paths""]",,,,,,,,,
1325-F,,2500,"[""constructive algorithms"",""graphs"",""greedy""]",,,,,,,,,
1328-A,"[""Modular Arithmetic""]",800,"[""math""]",,,,,,,,,
1328-C,"[""Simulation""]",1200,"[""greedy"",""implementation""]",,,,,,,,,
1328-D,"[""1D DP""]",1800,"[""constructive algorithms"",""dp"",""graphs"",""greedy"",""math""]",,,,,,,,,
1328-E,"[""Tree DFS""]",1900,"[""graphs"",""trees""]",,,,,,,,,
1328-F,"[""Greedy Sorting""]",2200,"[""greedy""]",,,,,,,,,
1329-A,"[""Simulation""]",1800,"[""constructive algorithms"",""greedy"",""implementation"",""math""]",,,,,,,,,
1329-B,"[""Bitmask Enumeration""]",1700,"[""bitmasks"",""combinatorics"",""math""]",,,,,,,,,
1329-C,"[""Priority Queue""]",2400,"[""constructive algorithms"",""data structures"",""greedy"",""implementation""]",,,,,,,,,
1329-D,"[""Simulation""]",3100,"[""constructive algorithms"",""data structures""]",,,,,,,,,
1329-E,"[""Binary Search on Answer""]",3300,"[""binary search"",""greedy""]",,,,,,,,,
1330-A,"[""Simulation""]",900,"[""implementation""]",,,,,,,,,
1330-B,"[""Simulation""]",1400,"[""implementation"",""math""]",,,,,,,,,
1334-A,"[""Simulation""]",1200,"[""implementation"",""math""]",,,,,,,,,
1334-B,"[""Greedy Sorting""]",1100,"[""greedy"",""sortings""]",,,,,,,,,
1334-C,"[""Prefix Sum""]",1600,"[""brute force"",""constructive algorithms"",""greedy"",""math""]",,,,,,,,,
1334-E,"[""Prime Factorization""]",2200,"[""combinatorics"",""graphs"",""greedy"",""math"",""number theory""]",,,,,,,,,
1334-F,"[""Segment Tree""]",2500,"[""binary search"",""data structures"",""dp"",""greedy""]",,,,,,,,,
1334-G,"[""Bitmask Enumeration""]",2900,"[""bitmasks"",""brute force"",""fft""]",,,,,,,,,
