student_id,weak_kcs,n_weak,weakest_5,related_kcs
user11761,2D DP;Orientation Test;geometry;graph matchings,4,Orientation Test;geometry;2D DP;graph matchings;Convex Hull,1D DP;Distance Between Points
user11764,,0,geometry;two pointers;dp;graphs;Shortest Path in DAG,
user11766,Custom Comparator Sorting;Tree DFS;Tree DP;data structures;divide and conquer;geometry;sortings;trees,8,geometry;Tree DP;divide and conquer;sortings;trees,DFS;dp;graphs
user11771,Hash Map;Tree DFS;divide and conquer;geometry;interactive;trees,6,Hash Map;trees;Tree DFS;divide and conquer;interactive,DFS;Simulation;data structures;dp;graphs
user1181,flows;geometry,2,flows;geometry;graph matchings;probabilities;interactive,graphs;shortest paths
user11869,geometry,1,geometry;Max Flow;Prime Sieve;Tree DP;flows,
user11875,Simulation;Tree DFS;brute force;implementation;strings;trees,6,Tree DFS;trees;strings;Simulation;implementation,DFS;data structures;graphs;math
user11885,Binary Search on Answer;Distance Between Points;Fast Exponentiation;geometry;matrices,5,geometry;Distance Between Points;Fast Exponentiation;matrices;Binary Search on Answer,1D DP;Binary Search on Array;Modular Arithmetic;math
user1189,Binary Search on Answer;binary search;divide and conquer,3,binary search;Binary Search on Answer;divide and conquer;sortings;shortest paths,Binary Search on Array;dp;graphs;sortings
user11891,geometry;graph matchings,2,graph matchings;geometry;Min Cut;Polygon Area;flows,
user11908,Binary Search on Array;Expected Value;GCD;binary search;bitmasks;chinese remainder theorem;combinatorics;dp;number theory;probabilities;trees,11,trees;number theory;probabilities;Binary Search on Array;bitmasks,Modular Arithmetic;Modular Inverse;Recursion;brute force;data structures;graphs;math;sortings
user11917,2-sat;flows;geometry,3,geometry;2-sat;flows;Distance Between Points;Max Flow,Strongly Connected Components;graphs;shortest paths
user11918,2-sat;Convex Hull;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Polygon Area;geometry;graph matchings,9,geometry;Polygon Area;Line Intersection;Orientation Test;Distance Between Points,Priority Queue;Strongly Connected Components;graphs;math;sortings
user11947,binary search;data structures;dp;geometry;graphs;implementation;trees,7,trees;graphs;data structures;geometry;implementation,Recursion;brute force;sortings
user1198,Binary Lifting;Line Intersection;Orientation Test;Polygon Area;geometry,5,Orientation Test;Line Intersection;Binary Lifting;geometry;Polygon Area,Distance Between Points;Sparse Table;Tree DFS
user11989,,0,Distance Between Points;2D DP;Binary Search on Answer;trees;Expected Value,
user12014,Max Flow;flows;geometry,3,geometry;Max Flow;flows;graph matchings;Lowest Common Ancestor,Priority Queue;graphs;shortest paths
user12015,1D DP;data structures;dp;strings,4,data structures;dp;1D DP;strings;Simulation,Recursion;brute force
user12018,geometry,1,geometry;graph matchings;Binary Search on Answer;flows;Sparse Table,
user12032,2D DP;Segment Tree;divide and conquer;probabilities;two pointers,5,2D DP;divide and conquer;probabilities;two pointers;Segment Tree,1D DP;Recursion;combinatorics;data structures;dp;graphs
user12047,graphs;shortest paths;trees,3,trees;shortest paths;graphs;divide and conquer;two pointers,data structures
user12062,2D DP;Bitmask DP;Coordinate Compression;Prefix Sum;Stack;Suffix Automaton;Tree DP;divide and conquer;string suffix structures,9,Stack;Suffix Automaton;divide and conquer;Bitmask DP;string suffix structures,1D DP;String Matching;Tree DFS;Z Algorithm;binary search;bitmasks;dp;graphs;sortings;strings
user12089,Binary Lifting,1,Binary Lifting;Polygon Area;geometry;graph matchings;flows,Sparse Table;Tree DFS
user12107,,0,geometry;Distance Between Points;Fenwick Tree;Tree DFS;Two Pointers on Sorted Array,
user12110,divide and conquer;flows,2,divide and conquer;flows;geometry;graphs;Graph Representation,dp;graphs;shortest paths
user12119,DFS;Meet-in-the-middle;Tree DFS;divide and conquer,4,divide and conquer;Tree DFS;Meet-in-the-middle;DFS;Strongly Connected Components,Graph Representation;brute force;dp;graphs
user12135,,0,geometry;flows;interactive;hashing;shortest paths,
user12142,2D DP;Bitmask DP;Simulation;Topological Sort;constructive algorithms;fft;flows;geometry,8,fft;2D DP;geometry;Simulation;Topological Sort,1D DP;Connected Components;DFS;bitmasks;data structures;dp;graphs;implementation;shortest paths
user12148,Orientation Test;geometry;graph matchings,3,geometry;graph matchings;Orientation Test;Polygon Area;flows,Distance Between Points
user12153,shortest paths,1,shortest paths;Polygon Area;Binary Search on Array;Fenwick Tree;graphs,graphs
user12163,Ordered Set;geometry;graphs;strings,4,Ordered Set;geometry;strings;graphs;Distance Between Points,data structures
user12180,DFS;Segment Tree;bitmasks;interactive;trees;two pointers,6,interactive;two pointers;trees;Segment Tree;DFS,Graph Representation;Recursion;Simulation;brute force;data structures;graphs;math
user12183,,0,geometry;Distance Between Points;Knapsack;hashing;Expected Value,
user12184,Bitmask DP;Graph Representation;divide and conquer;shortest paths,4,shortest paths;Bitmask DP;Graph Representation;divide and conquer;graph matchings,1D DP;bitmasks;dp;graphs
user12198,DP on DAG;divide and conquer,2,DP on DAG;divide and conquer;Multiset;two pointers;Priority Queue,Topological Sort;dp;graphs
user12215,Distance Between Points;geometry,2,geometry;Distance Between Points;Line Intersection;Polygon Area;divide and conquer,math
user12216,,0,shortest paths;graphs;trees;binary search;dsu,
user12226,geometry,1,geometry;graph matchings;graphs;dsu;trees,
user12228,Fast Exponentiation;Floyd-Warshall;Hash Map;Lazy Segment Tree;Ordered Set;dp;flows;graphs;shortest paths,9,Floyd-Warshall;Fast Exponentiation;Lazy Segment Tree;shortest paths;Ordered Set,Recursion;Segment Tree;brute force;data structures;math
user12231,Binary Search on Array;GCD;binary search;brute force;chinese remainder theorem;data structures;divide and conquer;math;number theory;trees;two pointers,11,number theory;Binary Search on Array;binary search;divide and conquer;GCD,Modular Arithmetic;Modular Inverse;dp;graphs;implementation;sortings
user12246,Prefix Sum,1,Prefix Sum;geometry;Tree DP;Distance Between Points;Monotonic Stack,Stack
user12255,,0,geometry;Distance Between Points;Max Flow;flows;graphs,
user12264,,0,Conditional Probability;Hash Map;Sliding Window;Prime Sieve;probabilities,
user12266,Prime Factorization;Prime Sieve,2,Prime Factorization;Prime Sieve;Polygon Area;fft;Line Intersection,math
user12277,,0,geometry;Binary Search on Array;Distance Between Points;sortings;graphs,
user12289,,0,flows;shortest paths;2D DP;2-sat;Graph Representation,
user1229,flows;graph matchings,2,graph matchings;flows;Tree DP;2-sat;geometry,graphs;shortest paths
user12299,Dijkstra;String Matching;Suffix Automaton;Tree DP;data structures;graphs;hashing;shortest paths;string suffix structures;strings;trees,11,shortest paths;hashing;Suffix Automaton;Dijkstra;string suffix structures,Graph Representation;Hash Map;Priority Queue;Tree DFS;Z Algorithm;binary search;dp;sortings
user12323,Line Intersection;geometry,2,geometry;Line Intersection;Max Flow;flows;ternary search,Distance Between Points;Orientation Test
user12324,geometry,1,geometry;divide and conquer;Binary Search on Array;flows;Binary Search on Answer,
user12336,flows,1,flows;Orientation Test;Binary Search on Answer;geometry;shortest paths,graphs;shortest paths
user12338,geometry,1,geometry;Max Flow;Ordered Set;graph matchings;Hash Map,
user12346,Ordered Set;geometry,2,geometry;Ordered Set;Polygon Area;flows;Binary Search on Answer,data structures
user1239,binary search;shortest paths;trees;two pointers,4,shortest paths;two pointers;trees;binary search;data structures,data structures;graphs;sortings
user12393,2D DP;Binary Lifting;Connected Components;State Simulation;divide and conquer;interactive,6,interactive;divide and conquer;2D DP;Binary Lifting;Connected Components,1D DP;BFS;DFS;Recursion;Simulation;Sparse Table;Tree DFS;dp;graphs
user12399,games;geometry;graph matchings,3,games;geometry;graph matchings;Max Flow;Queue,combinatorics;math
user12412,geometry;graph matchings,2,geometry;graph matchings;Orientation Test;Min Cut;Distance Between Points,
user12415,flows;graphs,2,graphs;flows;geometry;dp;trees,shortest paths
user12416,bitmasks;dp;games;graphs;trees,5,trees;graphs;dp;games;bitmasks,Recursion;brute force;combinatorics;data structures;math
user1242,flows;geometry,2,flows;geometry;Max Flow;Distance Between Points;Dijkstra,graphs;shortest paths
user12422,Graph Representation;Line Intersection;Lowest Common Ancestor;Prime Factorization;Prime Sieve;Queue;Segment Tree;Stack;Tree DFS;Tree DP;binary search;brute force;data structures;games;geometry;graph matchings;graphs;shortest paths;trees,19,geometry;Prime Sieve;Line Intersection;games;Lowest Common Ancestor,DFS;Distance Between Points;Orientation Test;Recursion;combinatorics;dp;implementation;math;sortings
user12423,2-sat;Convex Hull;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Polygon Area;Priority Queue;geometry;graph matchings,10,Line Intersection;geometry;Distance Between Points;Convex Hull;Orientation Test,Queue;Stack;Strongly Connected Components;graphs;math;sortings
user12428,Fenwick Tree;Line Intersection;Queue;data structures;geometry;string suffix structures;trees,7,geometry;trees;Fenwick Tree;string suffix structures;Line Intersection,Distance Between Points;Orientation Test;Stack;binary search;graphs;sortings;strings
user12434,,0,graph matchings;flows;Bipartite Graph Check;geometry;Orientation Test,
user12440,Fast Exponentiation;Monotonic Stack,2,Fast Exponentiation;Monotonic Stack;Priority Queue;graph matchings;Difference Array,Stack;math
user12443,flows;shortest paths,2,flows;shortest paths;geometry;Polygon Area;graph matchings,graphs
user12459,Hash Map;Suffix Array;flows;graph matchings;string suffix structures,5,string suffix structures;graph matchings;Hash Map;flows;Suffix Array,String Matching;binary search;data structures;graphs;shortest paths;sortings;strings
user12469,,0,hashing;data structures;Tree Diameter;combinatorics;binary search,
user12479,2D DP;Binary Lifting;DP on DAG;Distance Between Points;Edit Distance;Hash Map;Interval DP;Knapsack;Meet-in-the-middle;Multiset;divide and conquer;fft;geometry;graph matchings;shortest paths,15,divide and conquer;graph matchings;fft;Meet-in-the-middle;Distance Between Points,1D DP;Longest Common Subsequence;Sparse Table;Topological Sort;Tree DFS;brute force;data structures;dp;graphs;math
user12484,Dijkstra;flows;shortest paths,3,shortest paths;Dijkstra;flows;Max Flow;Distance Between Points,Graph Representation;Priority Queue;graphs
user12487,Max Flow;geometry,2,geometry;Max Flow;Distance Between Points;Orientation Test;graph matchings,Priority Queue;graphs
user12498,Distance Between Points;geometry,2,Distance Between Points;geometry;Max Flow;Convex Hull;graph matchings,math
user12520,,0,graph matchings;flows;Tree DP;Binary Lifting;Strongly Connected Components,
user12527,,0,geometry;trees;string suffix structures;hashing;2D DP,
user12538,graph matchings,1,graph matchings;geometry;flows;2D DP;BFS,
user12546,BFS;Binary Search on Array;DFS;Fast Exponentiation;Fenwick Tree;Lazy Segment Tree;Prefix Sum;Sparse Table;Tree DFS;binary search;data structures;divide and conquer;graphs;matrices;shortest paths;string suffix structures;ternary search;trees,18,shortest paths;Fenwick Tree;trees;Fast Exponentiation;binary search,1D DP;Binary Search on Answer;Graph Representation;Modular Arithmetic;Segment Tree;Stack;dp;math;sortings;strings
user12548,Binary Search on Array;Bipartite Graph Check;DP on DAG;Interval Scheduling;Topological Sort;binary search;data structures;flows;graphs;shortest paths;trees,11,Binary Search on Array;graphs;DP on DAG;trees;Topological Sort,BFS;Connected Components;DFS;dp;sortings
user12549,String Matching;Suffix Automaton;hashing;string suffix structures;strings,5,hashing;string suffix structures;strings;Suffix Automaton;String Matching,Hash Map;Z Algorithm;binary search;data structures;sortings
user12586,Fast Exponentiation;Graph Representation;trees,3,Fast Exponentiation;Graph Representation;trees;Tree DFS;graphs,data structures;graphs;math
user1259,Bitmask Enumeration;bitmasks;shortest paths,3,bitmasks;Bitmask Enumeration;shortest paths;math;graphs,brute force;graphs;math
user12592,DFS;Prime Sieve;Priority Queue;Trie;divide and conquer;graphs;string suffix structures;trees,8,string suffix structures;divide and conquer;Priority Queue;trees;DFS,Graph Representation;Queue;Stack;String Matching;binary search;data structures;dp;math;sortings;strings
user12594,Bitmask DP;DP on DAG,2,DP on DAG;Bitmask DP;flows;dp;graphs,1D DP;Topological Sort;bitmasks;dp
user12599,2D DP;binary search;bitmasks,3,2D DP;binary search;bitmasks;data structures;number theory,1D DP;brute force;math;sortings
user12601,flows;graph matchings;graphs;shortest paths,4,graph matchings;shortest paths;graphs;flows;Max Flow,
user12604,geometry,1,geometry;DP on DAG;flows;Topological Sort;ternary search,
user12618,chinese remainder theorem;graph matchings;shortest paths,3,graph matchings;chinese remainder theorem;shortest paths;KMP;flows,Modular Arithmetic;Modular Inverse;graphs
user12625,Max Flow;binary search;data structures;divide and conquer;flows;graphs;two pointers,7,divide and conquer;data structures;Max Flow;binary search;flows,Priority Queue;dp;shortest paths;sortings
user12643,Binary Search on Answer;Hash Map;Queue;binary search;divide and conquer;dsu;geometry,7,Hash Map;Queue;geometry;divide and conquer;binary search,Binary Search on Array;Stack;data structures;dp;graphs;sortings
user12647,Distance Between Points;geometry,2,Distance Between Points;geometry;Orientation Test;graph matchings;flows,math
user12663,Monotonic Stack;Tree DP;data structures;hashing;trees,5,Monotonic Stack;Tree DP;data structures;hashing;trees,Hash Map;Stack;Tree DFS;dp;graphs;strings
user12671,Line Intersection;Polygon Area;geometry;probabilities,4,Polygon Area;Line Intersection;geometry;probabilities;Orientation Test,Distance Between Points;Orientation Test;combinatorics
